Loan_ID,Customer_ID,Loan_Type
LOAN_000638,CUST00192,No Loan
LOAN_000639,CUST00193,Auto Loan
LOAN_000640,CUST00193,Credit-Builder Loan
LOAN_000641,CUST00193,Home Equity Loan
LOAN_000642,CUST00193,Personal Loan
LOAN_000643,CUST00193,Mortgage Loan
LOAN_000644,CUST00194,No Loan
LOAN_000645,CUST00195,Personal Loan
LOAN_000646,CUST00195,Student Loan
LOAN_000647,CUST00195,Student Loan
LOAN_000648,CUST00195,Not Specified
LOAN_000649,CUST00196,Student Loan
LOAN_000650,CUST00196,Mortgage Loan
LOAN_000651,CUST00197,No Loan
LOAN_000652,CUST00198,Auto Loan
LOAN_000653,CUST00198,Personal Loan
LOAN_000654,CUST00198,Payday Loan
LOAN_000655,CUST00199,Not Specified
LOAN_000656,CUST00200,Home Equity Loan
LOAN_000657,CUST00200,Debt Consolidation Loan
LOAN_000658,CUST00200,Payday Loan
LOAN_000659,CUST00200,Credit-Builder Loan
LOAN_000660,CUST00201,Personal Loan
LOAN_000661,CUST00202,Payday Loan
LOAN_000662,CUST00202,Auto Loan
LOAN_000663,CUST00202,Mortgage Loan
LOAN_000664,CUST00202,Mortgage Loan
LOAN_000665,CUST00203,Debt Consolidation Loan
LOAN_000666,CUST00203,Debt Consolidation Loan
LOAN_000667,CUST00203,Home Equity Loan
LOAN_000668,CUST00203,Mortgage Loan
LOAN_000669,CUST00203,Student Loan
LOAN_000670,CUST00203,Payday Loan
LOAN_000671,CUST00203,Debt Consolidation Loan
LOAN_000672,CUST00203,Home Equity Loan
LOAN_000673,CUST00204,Credit-Builder Loan
LOAN_000674,CUST00204,Not Specified
LOAN_000675,CUST00204,Debt Consolidation Loan
LOAN_000676,CUST00204,Credit-Builder Loan
LOAN_000677,CUST00205,Home Equity Loan
LOAN_000678,CUST00206,Mortgage Loan
LOAN_000679,CUST00206,Home Equity Loan
LOAN_000680,CUST00207,Personal Loan
LOAN_000681,CUST00207,Mortgage Loan
LOAN_000682,CUST00208,Credit-Builder Loan
LOAN_000683,CUST00208,Home Equity Loan
LOAN_000684,CUST00208,Home Equity Loan
LOAN_000685,CUST00209,Credit-Builder Loan
LOAN_000686,CUST00209,Payday Loan
LOAN_000687,CUST00209,Home Equity Loan
LOAN_000688,CUST00209,Credit-Builder Loan
LOAN_000689,CUST00210,Credit-Builder Loan
LOAN_000690,CUST00210,Auto Loan
LOAN_000691,CUST00210,Auto Loan
LOAN_000692,CUST00210,Credit-Builder Loan
LOAN_000693,CUST00210,Credit-Builder Loan
LOAN_000694,CUST00210,Credit-Builder Loan
LOAN_000695,CUST00211,Auto Loan
LOAN_000696,CUST00212,Home Equity Loan
LOAN_000697,CUST00212,Student Loan
LOAN_000698,CUST00212,Debt Consolidation Loan
LOAN_000699,CUST00213,Mortgage Loan
LOAN_000700,CUST00213,Personal Loan
LOAN_000701,CUST00213,Home Equity Loan
LOAN_000702,CUST00213,Personal Loan
LOAN_000703,CUST00213,Auto Loan
LOAN_000704,CUST00213,Payday Loan
LOAN_000705,CUST00214,Home Equity Loan
LOAN_000706,CUST00214,Mortgage Loan
LOAN_000707,CUST00215,Personal Loan
LOAN_000708,CUST00215,Personal Loan
LOAN_000709,CUST00215,Mortgage Loan
LOAN_000710,CUST00215,Credit-Builder Loan
LOAN_000711,CUST00215,Debt Consolidation Loan
LOAN_000712,CUST00215,Not Specified
LOAN_000713,CUST00216,Personal Loan
LOAN_000714,CUST00217,Home Equity Loan
LOAN_000715,CUST00218,Payday Loan
LOAN_000716,CUST00218,Payday Loan
LOAN_000717,CUST00218,Not Specified
LOAN_000718,CUST00218,Credit-Builder Loan
LOAN_000719,CUST00218,Student Loan
LOAN_000720,CUST00218,Payday Loan
LOAN_000721,CUST00218,Personal Loan
LOAN_000722,CUST00219,Debt Consolidation Loan
LOAN_000723,CUST00219,Debt Consolidation Loan
LOAN_000724,CUST00221,Student Loan
LOAN_000725,CUST00221,Personal Loan
LOAN_000726,CUST00221,Home Equity Loan
LOAN_000727,CUST00221,Not Specified
LOAN_000728,CUST00221,Home Equity Loan
LOAN_000729,CUST00221,Credit-Builder Loan
LOAN_000730,CUST00222,Student Loan
LOAN_000731,CUST00223,Not Specified
LOAN_000732,CUST00223,Credit-Builder Loan
LOAN_000733,CUST00223,Personal Loan
LOAN_000734,CUST00225,Student Loan
LOAN_000735,CUST00225,Personal Loan
LOAN_000736,CUST00225,Not Specified
LOAN_000737,CUST00225,Not Specified
LOAN_000738,CUST00225,Debt Consolidation Loan
LOAN_000739,CUST00225,Debt Consolidation Loan
LOAN_000740,CUST00225,Auto Loan
LOAN_000741,CUST00226,Home Equity Loan
LOAN_000742,CUST00226,Mortgage Loan
LOAN_000743,CUST00226,Payday Loan
LOAN_000744,CUST00226,Personal Loan
LOAN_000745,CUST00226,Mortgage Loan
LOAN_000746,CUST00226,Student Loan
LOAN_000747,CUST00227,Payday Loan
LOAN_000748,CUST00228,Personal Loan
LOAN_000749,CUST00228,Personal Loan
LOAN_000750,CUST00228,Debt Consolidation Loan
LOAN_000751,CUST00229,Not Specified
LOAN_000752,CUST00229,Mortgage Loan
LOAN_000753,CUST00230,No Loan
LOAN_000754,CUST00231,Not Specified
LOAN_000755,CUST00231,Payday Loan
LOAN_000756,CUST00232,Payday Loan
LOAN_000757,CUST00232,Home Equity Loan
LOAN_000758,CUST00232,Personal Loan
LOAN_000759,CUST00233,Student Loan
LOAN_000760,CUST00233,Credit-Builder Loan
LOAN_000761,CUST00234,Student Loan
LOAN_000762,CUST00234,Student Loan
LOAN_000763,CUST00235,Mortgage Loan
LOAN_000764,CUST00235,Payday Loan
LOAN_000765,CUST00235,Mortgage Loan
LOAN_000766,CUST00235,Student Loan
LOAN_000767,CUST00235,Credit-Builder Loan
LOAN_000768,CUST00236,Personal Loan
LOAN_000769,CUST00236,Student Loan
LOAN_000770,CUST00236,Payday Loan
LOAN_000771,CUST00236,Student Loan
LOAN_000772,CUST00236,Student Loan
LOAN_000773,CUST00236,Debt Consolidation Loan
LOAN_000774,CUST00236,Debt Consolidation Loan
LOAN_000775,CUST00237,Mortgage Loan
LOAN_000776,CUST00237,Personal Loan
LOAN_000777,CUST00237,Payday Loan
LOAN_000778,CUST00237,Credit-Builder Loan
LOAN_000779,CUST00238,Not Specified
LOAN_000780,CUST00238,Mortgage Loan
LOAN_000781,CUST00238,Auto Loan
LOAN_000782,CUST00239,Debt Consolidation Loan
LOAN_000783,CUST00239,Auto Loan
LOAN_000784,CUST00239,Payday Loan
LOAN_000785,CUST00239,Payday Loan
LOAN_000786,CUST00240,Mortgage Loan
LOAN_000787,CUST00240,Home Equity Loan
LOAN_000788,CUST00240,Auto Loan
LOAN_000789,CUST00241,Payday Loan
LOAN_000790,CUST00241,Payday Loan
LOAN_000791,CUST00241,Debt Consolidation Loan
LOAN_000792,CUST00241,Not Specified
LOAN_000793,CUST00241,Not Specified
LOAN_000794,CUST00241,Debt Consolidation Loan
LOAN_000795,CUST00241,Payday Loan
LOAN_000796,CUST00241,Credit-Builder Loan
LOAN_000797,CUST00241,Auto Loan
LOAN_000798,CUST00242,Mortgage Loan
LOAN_000799,CUST00242,Student Loan
LOAN_000800,CUST00242,Payday Loan
LOAN_000801,CUST00242,Debt Consolidation Loan
LOAN_000802,CUST00242,Auto Loan
LOAN_000803,CUST00243,No Loan
LOAN_000804,CUST00244,Mortgage Loan
LOAN_000805,CUST00244,Student Loan
LOAN_000806,CUST00244,Payday Loan
LOAN_000807,CUST00245,Home Equity Loan
LOAN_000808,CUST00245,Mortgage Loan
LOAN_000809,CUST00245,Payday Loan
LOAN_000810,CUST00245,Home Equity Loan
LOAN_000811,CUST00246,Credit-Builder Loan
LOAN_000812,CUST00246,Personal Loan
LOAN_000813,CUST00246,Mortgage Loan
LOAN_000814,CUST00247,Home Equity Loan
LOAN_000815,CUST00247,Payday Loan
LOAN_000816,CUST00247,Auto Loan
LOAN_000817,CUST00247,Auto Loan
LOAN_000818,CUST00248,Debt Consolidation Loan
LOAN_000819,CUST00248,Auto Loan
LOAN_000820,CUST00249,Debt Consolidation Loan
LOAN_000821,CUST00249,Student Loan
LOAN_000822,CUST00249,Student Loan
LOAN_000823,CUST00250,Student Loan
LOAN_000824,CUST00250,Personal Loan
LOAN_000825,CUST00250,Auto Loan
LOAN_000826,CUST00250,Payday Loan
LOAN_000827,CUST00250,Credit-Builder Loan
LOAN_000828,CUST00250,Credit-Builder Loan
LOAN_000829,CUST00250,Not Specified
LOAN_000830,CUST00251,Personal Loan
LOAN_000831,CUST00251,Mortgage Loan
LOAN_000832,CUST00251,Not Specified
LOAN_000833,CUST00251,Payday Loan
LOAN_000834,CUST00252,Auto Loan
LOAN_000835,CUST00252,Student Loan
LOAN_000836,CUST00253,Payday Loan
LOAN_000837,CUST00254,Mortgage Loan
LOAN_000838,CUST00254,Payday Loan
LOAN_000839,CUST00254,Student Loan
LOAN_000840,CUST00254,Debt Consolidation Loan
LOAN_000841,CUST00254,Home Equity Loan
LOAN_000842,CUST00254,Personal Loan
LOAN_000843,CUST00255,Auto Loan
LOAN_000844,CUST00255,Personal Loan
LOAN_000845,CUST00256,Mortgage Loan
LOAN_000846,CUST00256,Student Loan
LOAN_000847,CUST00256,Debt Consolidation Loan
LOAN_000848,CUST00256,Student Loan
LOAN_000849,CUST00259,Home Equity Loan
LOAN_000850,CUST00260,No Loan
LOAN_000851,CUST00261,Credit-Builder Loan
LOAN_000852,CUST00261,Not Specified
LOAN_000853,CUST00262,Auto Loan
LOAN_000854,CUST00262,Credit-Builder Loan
LOAN_000855,CUST00262,Home Equity Loan
LOAN_000856,CUST00262,Not Specified
LOAN_000857,CUST00262,Student Loan
LOAN_000858,CUST00262,Payday Loan
LOAN_000859,CUST00262,Home Equity Loan
LOAN_000860,CUST00262,Auto Loan
LOAN_000861,CUST00262,Student Loan
LOAN_000862,CUST00263,Payday Loan
LOAN_000863,CUST00263,Student Loan
LOAN_000864,CUST00263,Debt Consolidation Loan
LOAN_000865,CUST00263,Debt Consolidation Loan
LOAN_000866,CUST00263,Payday Loan
LOAN_000867,CUST00263,Student Loan
LOAN_000868,CUST00263,Personal Loan
LOAN_000869,CUST00264,No Loan
LOAN_000870,CUST00266,No Loan
LOAN_000871,CUST00267,Home Equity Loan
LOAN_000872,CUST00267,Mortgage Loan
LOAN_000873,CUST00267,Mortgage Loan
LOAN_000874,CUST00267,Not Specified
LOAN_000875,CUST00267,Student Loan
LOAN_000876,CUST00268,Auto Loan
LOAN_000877,CUST00268,Home Equity Loan
LOAN_000878,CUST00268,Auto Loan
LOAN_000879,CUST00268,Home Equity Loan
LOAN_000880,CUST00268,Payday Loan
LOAN_000881,CUST00270,Credit-Builder Loan
LOAN_000882,CUST00270,Mortgage Loan
LOAN_000883,CUST00270,Auto Loan
LOAN_000884,CUST00271,Payday Loan
LOAN_000885,CUST00271,Auto Loan
LOAN_000886,CUST00272,Credit-Builder Loan
LOAN_000887,CUST00272,Auto Loan
LOAN_000888,CUST00272,Home Equity Loan
LOAN_000889,CUST00272,Not Specified
LOAN_000890,CUST00272,Debt Consolidation Loan
LOAN_000891,CUST00272,Student Loan
LOAN_000892,CUST00273,Personal Loan
LOAN_000893,CUST00273,Not Specified
LOAN_000894,CUST00273,Personal Loan
LOAN_000895,CUST00273,Personal Loan
LOAN_000896,CUST00273,Credit-Builder Loan
LOAN_000897,CUST00273,Debt Consolidation Loan
LOAN_000898,CUST00274,Payday Loan
LOAN_000899,CUST00274,Home Equity Loan
LOAN_000900,CUST00274,Debt Consolidation Loan
LOAN_000901,CUST00274,Student Loan
LOAN_000902,CUST00276,Credit-Builder Loan
LOAN_000903,CUST00276,Auto Loan
LOAN_000904,CUST00277,Not Specified
LOAN_000905,CUST00278,Personal Loan
LOAN_000906,CUST00278,Mortgage Loan
LOAN_000907,CUST00278,Not Specified
LOAN_000908,CUST00278,Home Equity Loan
LOAN_000909,CUST00279,Mortgage Loan
LOAN_000910,CUST00280,Mortgage Loan
LOAN_000911,CUST00280,Not Specified
LOAN_000912,CUST00280,Credit-Builder Loan
LOAN_000913,CUST00280,Auto Loan
LOAN_000914,CUST00280,Payday Loan
LOAN_000915,CUST00280,Credit-Builder Loan
LOAN_000916,CUST00280,Home Equity Loan
LOAN_000917,CUST00280,Debt Consolidation Loan
LOAN_000918,CUST00280,Mortgage Loan
LOAN_000919,CUST00281,Home Equity Loan
LOAN_000920,CUST00281,Credit-Builder Loan
LOAN_000921,CUST00282,Personal Loan
LOAN_000922,CUST00282,Credit-Builder Loan
LOAN_000923,CUST00282,Student Loan
LOAN_000924,CUST00282,Student Loan
LOAN_000925,CUST00282,Credit-Builder Loan
LOAN_000926,CUST00282,Student Loan
LOAN_000927,CUST00282,Home Equity Loan
LOAN_000928,CUST00283,Credit-Builder Loan
LOAN_000929,CUST00283,Not Specified
LOAN_000930,CUST00283,Personal Loan
LOAN_000931,CUST00283,Debt Consolidation Loan
LOAN_000932,CUST00283,Debt Consolidation Loan
LOAN_000933,CUST00283,Student Loan
LOAN_000934,CUST00283,Auto Loan
LOAN_000935,CUST00283,Student Loan
LOAN_000936,CUST00283,Mortgage Loan
LOAN_000937,CUST00284,Student Loan
LOAN_000938,CUST00284,Home Equity Loan
LOAN_000939,CUST00284,Payday Loan
LOAN_000940,CUST00284,Home Equity Loan
LOAN_000941,CUST00285,Mortgage Loan
LOAN_000942,CUST00286,Mortgage Loan
LOAN_000943,CUST00286,Home Equity Loan
LOAN_000944,CUST00286,Home Equity Loan
LOAN_000945,CUST00286,Mortgage Loan
LOAN_000946,CUST00287,Payday Loan
LOAN_000947,CUST00287,Auto Loan
LOAN_000948,CUST00287,Personal Loan
LOAN_000949,CUST00287,Credit-Builder Loan
LOAN_000950,CUST00288,Mortgage Loan
LOAN_000951,CUST00288,Mortgage Loan
LOAN_000952,CUST00288,Mortgage Loan
LOAN_000953,CUST00288,Credit-Builder Loan
LOAN_000954,CUST00289,Mortgage Loan
LOAN_000955,CUST00289,Student Loan
LOAN_000956,CUST00289,Auto Loan
LOAN_000957,CUST00289,Student Loan
LOAN_000958,CUST00289,Not Specified
LOAN_000959,CUST00289,Mortgage Loan
LOAN_000960,CUST00289,Student Loan
LOAN_000961,CUST00290,Personal Loan
LOAN_000962,CUST00290,Payday Loan
LOAN_000963,CUST00290,Home Equity Loan
LOAN_000964,CUST00290,Payday Loan
LOAN_000965,CUST00290,Mortgage Loan
LOAN_000966,CUST00290,Credit-Builder Loan
LOAN_000967,CUST00291,Auto Loan
LOAN_000968,CUST00291,Auto Loan
LOAN_000969,CUST00291,Student Loan
LOAN_000970,CUST00291,Credit-Builder Loan
LOAN_000971,CUST00292,Credit-Builder Loan
LOAN_000972,CUST00292,Debt Consolidation Loan
LOAN_000973,CUST00292,Personal Loan
LOAN_000974,CUST00292,Payday Loan
LOAN_000975,CUST00292,Payday Loan
LOAN_000976,CUST00292,Student Loan
LOAN_000977,CUST00293,Payday Loan
LOAN_000978,CUST00293,Debt Consolidation Loan
LOAN_000979,CUST00293,Not Specified
LOAN_000980,CUST00293,Personal Loan
LOAN_000981,CUST00294,Debt Consolidation Loan
LOAN_000982,CUST00295,Auto Loan
LOAN_000983,CUST00295,Mortgage Loan
LOAN_000984,CUST00295,Credit-Builder Loan
LOAN_000985,CUST00295,Home Equity Loan
LOAN_000986,CUST00296,Home Equity Loan
LOAN_000987,CUST00296,Not Specified
LOAN_000988,CUST00296,Home Equity Loan
LOAN_000989,CUST00296,Home Equity Loan
LOAN_000990,CUST00296,Debt Consolidation Loan
LOAN_000991,CUST00296,Debt Consolidation Loan
LOAN_000992,CUST00296,Mortgage Loan
LOAN_000993,CUST00298,Auto Loan
LOAN_000994,CUST00298,Student Loan
LOAN_000995,CUST00299,Payday Loan
LOAN_000996,CUST00299,Debt Consolidation Loan
LOAN_000997,CUST00300,Debt Consolidation Loan
LOAN_000998,CUST00300,Mortgage Loan
LOAN_000999,CUST00300,Student Loan
LOAN_001000,CUST00300,Auto Loan
LOAN_001001,CUST00300,Payday Loan
LOAN_001002,CUST00301,No Loan
LOAN_001003,CUST00302,Not Specified
LOAN_001004,CUST00303,Student Loan
LOAN_001005,CUST00303,Not Specified
LOAN_001006,CUST00303,Home Equity Loan
LOAN_001007,CUST00303,Not Specified
LOAN_001008,CUST00303,Personal Loan
LOAN_001009,CUST00303,Personal Loan
LOAN_001010,CUST00304,Student Loan
LOAN_001011,CUST00304,Auto Loan
LOAN_001012,CUST00305,Payday Loan
LOAN_001013,CUST00305,Credit-Builder Loan
LOAN_001014,CUST00305,Auto Loan
LOAN_001015,CUST00305,Personal Loan
LOAN_001016,CUST00306,Home Equity Loan
LOAN_001017,CUST00306,Auto Loan
LOAN_001018,CUST00306,Personal Loan
LOAN_001019,CUST00306,Auto Loan
LOAN_001020,CUST00306,Mortgage Loan
LOAN_001021,CUST00306,Mortgage Loan
LOAN_001022,CUST00306,Personal Loan
LOAN_001023,CUST00306,Home Equity Loan
LOAN_001024,CUST00307,Student Loan
LOAN_001025,CUST00307,Student Loan
LOAN_001026,CUST00307,Mortgage Loan
LOAN_001027,CUST00307,Payday Loan
LOAN_001028,CUST00307,Home Equity Loan
LOAN_001029,CUST00307,Mortgage Loan
LOAN_001030,CUST00307,Credit-Builder Loan
LOAN_001031,CUST00307,Student Loan
LOAN_001032,CUST00308,Personal Loan
LOAN_001033,CUST00308,Personal Loan
LOAN_001034,CUST00308,Auto Loan
LOAN_001035,CUST00308,Debt Consolidation Loan
LOAN_001036,CUST00308,Mortgage Loan
LOAN_001037,CUST00308,Auto Loan
LOAN_001038,CUST00308,Personal Loan
LOAN_001039,CUST00309,Personal Loan
LOAN_001040,CUST00309,Student Loan
LOAN_001041,CUST00310,Home Equity Loan
LOAN_001042,CUST00310,Auto Loan
LOAN_001043,CUST00310,Personal Loan
LOAN_001044,CUST00310,Personal Loan
LOAN_001045,CUST00310,Mortgage Loan
LOAN_001046,CUST00310,Auto Loan
LOAN_001047,CUST00310,Debt Consolidation Loan
LOAN_001048,CUST00310,Personal Loan
LOAN_001049,CUST00311,Student Loan
LOAN_001050,CUST00311,Credit-Builder Loan
LOAN_001051,CUST00311,Credit-Builder Loan
LOAN_001052,CUST00312,Auto Loan
LOAN_001053,CUST00312,Credit-Builder Loan
LOAN_001054,CUST00312,Home Equity Loan
LOAN_001055,CUST00312,Debt Consolidation Loan
LOAN_001056,CUST00312,Mortgage Loan
LOAN_001057,CUST00312,Home Equity Loan
LOAN_001058,CUST00312,Auto Loan
LOAN_001059,CUST00312,Not Specified
LOAN_001060,CUST00313,No Loan
LOAN_001061,CUST00315,Home Equity Loan
LOAN_001062,CUST00315,Student Loan
LOAN_001063,CUST00315,Credit-Builder Loan
LOAN_001064,CUST00316,Auto Loan
LOAN_001065,CUST00316,Debt Consolidation Loan
LOAN_001066,CUST00316,Debt Consolidation Loan
LOAN_001067,CUST00316,Credit-Builder Loan
LOAN_001068,CUST00316,Credit-Builder Loan
LOAN_001069,CUST00316,Home Equity Loan
LOAN_001070,CUST00317,No Loan
LOAN_001071,CUST00318,Payday Loan
LOAN_001072,CUST00318,Auto Loan
LOAN_001073,CUST00319,Student Loan
LOAN_001074,CUST00320,No Loan
LOAN_001075,CUST00321,Not Specified
LOAN_001076,CUST00321,Not Specified
LOAN_001077,CUST00321,Home Equity Loan
LOAN_001078,CUST00321,Student Loan
LOAN_001079,CUST00322,Personal Loan
LOAN_001080,CUST00322,Credit-Builder Loan
LOAN_001081,CUST00322,Not Specified
LOAN_001082,CUST00322,Debt Consolidation Loan
LOAN_001083,CUST00323,Credit-Builder Loan
LOAN_001084,CUST00324,Debt Consolidation Loan
LOAN_001085,CUST00324,Payday Loan
LOAN_001086,CUST00324,Credit-Builder Loan
LOAN_001087,CUST00324,Auto Loan
LOAN_001088,CUST00324,Credit-Builder Loan
LOAN_001089,CUST00324,Home Equity Loan
LOAN_001090,CUST00324,Credit-Builder Loan
LOAN_001091,CUST00324,Payday Loan
LOAN_001092,CUST00324,Mortgage Loan
LOAN_001093,CUST00325,Student Loan
LOAN_001094,CUST00325,Student Loan
LOAN_001095,CUST00326,Payday Loan
LOAN_001096,CUST00326,Debt Consolidation Loan
LOAN_001097,CUST00326,Not Specified
LOAN_001098,CUST00327,Student Loan
LOAN_001099,CUST00327,Not Specified
LOAN_001100,CUST00327,Student Loan
LOAN_001101,CUST00327,Debt Consolidation Loan
LOAN_001102,CUST00327,Debt Consolidation Loan
LOAN_001103,CUST00327,Home Equity Loan
LOAN_001104,CUST00327,Payday Loan
LOAN_001105,CUST00327,Mortgage Loan
LOAN_001106,CUST00327,Not Specified
LOAN_001107,CUST00328,Not Specified
LOAN_001108,CUST00328,Not Specified
LOAN_001109,CUST00329,Payday Loan
LOAN_001110,CUST00329,Student Loan
LOAN_001111,CUST00329,Auto Loan
LOAN_001112,CUST00329,Mortgage Loan
LOAN_001113,CUST00329,Auto Loan
LOAN_001114,CUST00329,Payday Loan
LOAN_001115,CUST00329,Mortgage Loan
LOAN_001116,CUST00329,Payday Loan
LOAN_001117,CUST00330,Credit-Builder Loan
LOAN_001118,CUST00330,Not Specified
LOAN_001119,CUST00331,Not Specified
LOAN_001120,CUST00331,Payday Loan
LOAN_001121,CUST00331,Mortgage Loan
LOAN_001122,CUST00331,Credit-Builder Loan
LOAN_001123,CUST00331,Personal Loan
LOAN_001124,CUST00331,Payday Loan
LOAN_001125,CUST00331,Debt Consolidation Loan
LOAN_001126,CUST00331,Payday Loan
LOAN_001127,CUST00332,Mortgage Loan
LOAN_001128,CUST00332,Student Loan
LOAN_001129,CUST00332,Credit-Builder Loan
LOAN_001130,CUST00332,Payday Loan
LOAN_001131,CUST00332,Credit-Builder Loan
LOAN_001132,CUST00332,Personal Loan
LOAN_001133,CUST00332,Home Equity Loan
LOAN_001134,CUST00333,Payday Loan
LOAN_001135,CUST00333,Home Equity Loan
LOAN_001136,CUST00333,Mortgage Loan
LOAN_001137,CUST00333,Debt Consolidation Loan
LOAN_001138,CUST00333,Personal Loan
LOAN_001139,CUST00334,Student Loan
LOAN_001140,CUST00334,Home Equity Loan
LOAN_001141,CUST00336,Personal Loan
LOAN_001142,CUST00337,Credit-Builder Loan
LOAN_001143,CUST00337,Personal Loan
LOAN_001144,CUST00337,Home Equity Loan
LOAN_001145,CUST00338,No Loan
LOAN_001146,CUST00339,Mortgage Loan
LOAN_001147,CUST00339,Mortgage Loan
LOAN_001148,CUST00340,Auto Loan
LOAN_001149,CUST00340,Home Equity Loan
LOAN_001150,CUST00341,Credit-Builder Loan
LOAN_001151,CUST00341,Credit-Builder Loan
LOAN_001152,CUST00342,Student Loan
LOAN_001153,CUST00342,Auto Loan
LOAN_001154,CUST00342,Payday Loan
LOAN_001155,CUST00343,Mortgage Loan
LOAN_001156,CUST00343,Payday Loan
LOAN_001157,CUST00343,Payday Loan
LOAN_001158,CUST00343,Mortgage Loan
LOAN_001159,CUST00343,Home Equity Loan
LOAN_001160,CUST00343,Personal Loan
LOAN_001161,CUST00343,Not Specified
LOAN_001162,CUST00343,Credit-Builder Loan
LOAN_001163,CUST00343,Student Loan
LOAN_001164,CUST00344,No Loan
LOAN_001165,CUST00345,Not Specified
LOAN_001166,CUST00345,Payday Loan
LOAN_001167,CUST00345,Not Specified
LOAN_001168,CUST00345,Home Equity Loan
LOAN_001169,CUST00345,Auto Loan
LOAN_001170,CUST00346,Not Specified
LOAN_001171,CUST00346,Auto Loan
LOAN_001172,CUST00346,Home Equity Loan
LOAN_001173,CUST00346,Payday Loan
LOAN_001174,CUST00346,Mortgage Loan
LOAN_001175,CUST00346,Student Loan
LOAN_001176,CUST00346,Student Loan
LOAN_001177,CUST00346,Auto Loan
LOAN_001178,CUST00346,Auto Loan
LOAN_001179,CUST00347,No Loan
LOAN_001180,CUST00348,Mortgage Loan
LOAN_001181,CUST00348,Not Specified
LOAN_001182,CUST00348,Not Specified
LOAN_001183,CUST00348,Payday Loan
LOAN_001184,CUST00348,Not Specified
LOAN_001185,CUST00348,Student Loan
LOAN_001186,CUST00349,No Loan
LOAN_001187,CUST00350,No Loan
LOAN_001188,CUST00351,Student Loan
LOAN_001189,CUST00351,Home Equity Loan
LOAN_001190,CUST00351,Personal Loan
