Account_ID,Customer_ID,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Credit_Mix
ACC_CUST00536,CUST00536,0,7,2,1,Good
ACC_CUST00537,CUST00537,5,4,15,6,Standard
ACC_CUST00538,CUST00538,4,4,6,1,Good
ACC_CUST00539,CUST00539,3,7,15,7,Standard
ACC_CUST00540,CUST00540,4,6,5,4,Standard
ACC_CUST00541,CUST00541,8,5,31,8,Bad
ACC_CUST00542,CUST00542,4,5,16,2,Standard
ACC_CUST00543,CUST00543,4,5,1,1,Good
ACC_CUST00544,CUST00544,7,4,6,2,Standard
ACC_CUST00545,CUST00545,8,9,15,3,Bad
ACC_CUST00546,CUST00546,3,5,17,2,Standard
ACC_CUST00547,CUST00547,1,7,3,2,Good
ACC_CUST00549,CUST00549,6,6,22,6,Bad
ACC_CUST00550,CUST00550,6,9,25,3,Standard
ACC_CUST00551,CUST00551,2,3,9,1,Good
ACC_CUST00552,CUST00552,3,4,11,2,Good
ACC_CUST00553,CUST00553,4,3,17,4,Standard
ACC_CUST00554,CUST00554,4,5,6,3,Standard
ACC_CUST00555,CUST00555,9,10,21,6,Bad
ACC_CUST00556,CUST00556,1,4,10,2,Good
ACC_CUST00557,CUST00557,8,6,8,2,Good
ACC_CUST00558,CUST00558,0,5,10,3,Good
ACC_CUST00560,CUST00560,7,5,20,2,Standard
ACC_CUST00561,CUST00561,5,3,14,2,Standard
ACC_CUST00562,CUST00562,7,7,8,0,Good
ACC_CUST00563,CUST00563,3,3,20,2,Standard
ACC_CUST00564,CUST00564,3,4,4,0,Good
ACC_CUST00565,CUST00565,4,6,18,3,Standard
ACC_CUST00566,CUST00566,8,5,15,3,Bad
ACC_CUST00567,CUST00567,5,7,10,4,Good
ACC_CUST00568,CUST00568,7,9,16,6,Bad
ACC_CUST00569,CUST00569,2,7,7,0,Good
ACC_CUST00570,CUST00570,6,6,11,4,Standard
ACC_CUST00571,CUST00571,4,5,8,1,Standard
ACC_CUST00572,CUST00572,3,6,18,3,Standard
ACC_CUST00573,CUST00573,3,4,9,2,Good
ACC_CUST00574,CUST00574,2,7,4,1,Good
ACC_CUST00575,CUST00575,4,7,2,2,Standard
ACC_CUST00576,CUST00576,4,5,7,1,Good
ACC_CUST00577,CUST00577,8,7,17,1,Standard
ACC_CUST00578,CUST00578,10,8,19,9,Bad
ACC_CUST00580,CUST00580,8,3,3,0,Good
ACC_CUST00581,CUST00581,2,2,7,0,Good
ACC_CUST00582,CUST00582,10,6,23,7,Bad
ACC_CUST00583,CUST00583,5,9,28,2,Standard
ACC_CUST00584,CUST00584,8,10,33,7,Standard
ACC_CUST00585,CUST00585,6,9,23,6,Bad
ACC_CUST00586,CUST00586,0,7,5,2,Good
ACC_CUST00587,CUST00587,3,8,21,4,Standard
ACC_CUST00588,CUST00588,6,6,8,3,Standard
ACC_CUST00589,CUST00589,6,6,11,7,Standard
ACC_CUST00590,CUST00590,5,1,4,0,Good
ACC_CUST00591,CUST00591,4,4,17,1,Standard
ACC_CUST00592,CUST00592,4,4,7,2,Standard
ACC_CUST00593,CUST00593,1,2,11,3,Good
ACC_CUST00594,CUST00594,5,7,8,1,Good
ACC_CUST00595,CUST00595,5,5,7,3,Good
ACC_CUST00596,CUST00596,5,3,8,3,Good
ACC_CUST00597,CUST00597,9,10,28,7,Bad
ACC_CUST00598,CUST00598,2,7,4,1,Good
ACC_CUST00599,CUST00599,1,3,5,3,Good
ACC_CUST00600,CUST00600,6,5,10,4,Good
ACC_CUST00601,CUST00601,6,4,21,4,Standard
ACC_CUST00602,CUST00602,7,8,32,8,Bad
ACC_CUST00603,CUST00603,6,9,29,6,Bad
ACC_CUST00604,CUST00604,2,3,3,1,Good
ACC_CUST00605,CUST00605,8,7,3,4,Standard
ACC_CUST00607,CUST00607,5,1,12,3,Good
ACC_CUST00608,CUST00608,3,3,12,1,Good
ACC_CUST00609,CUST00609,8,6,22,6,Bad
ACC_CUST00610,CUST00610,7,4,5,0,Standard
ACC_CUST00611,CUST00611,0,2,2,0,Good
ACC_CUST00612,CUST00612,8,10,18,6,Bad
ACC_CUST00614,CUST00614,6,5,32,9,Bad
ACC_CUST00615,CUST00615,2,2,2,3,Good
ACC_CUST00616,CUST00616,10,6,33,5,Bad
ACC_CUST00617,CUST00617,1,3,2,0,Good
ACC_CUST00618,CUST00618,8,5,20,0,Standard
ACC_CUST00620,CUST00620,8,4,10,2,Good
ACC_CUST00621,CUST00621,7,3,12,5,Standard
ACC_CUST00622,CUST00622,5,6,16,0,Standard
ACC_CUST00623,CUST00623,8,6,23,6,Bad
ACC_CUST00624,CUST00624,5,5,10,3,Good
ACC_CUST00625,CUST00625,6,6,23,7,Bad
ACC_CUST00626,CUST00626,6,7,22,8,Bad
ACC_CUST00627,CUST00627,1,6,3,4,Good
ACC_CUST00628,CUST00628,4,3,4,2,Good
ACC_CUST00629,CUST00629,0,5,6,2,Good
ACC_CUST00630,CUST00630,4,4,3,3,Good
ACC_CUST00631,CUST00631,7,4,13,4,Standard
ACC_CUST00633,CUST00633,2,2,11,3,Good
ACC_CUST00634,CUST00634,3,6,13,0,Standard
ACC_CUST00635,CUST00635,4,6,9,4,Standard
ACC_CUST00636,CUST00636,8,4,8,4,Standard
ACC_CUST00637,CUST00637,4,4,2,2,Good
ACC_CUST00638,CUST00638,6,3,33,6,Standard
ACC_CUST00639,CUST00639,8,7,17,0,Standard
ACC_CUST00640,CUST00640,10,9,19,6,Bad
ACC_CUST00641,CUST00641,7,4,19,2,Standard
ACC_CUST00642,CUST00642,8,6,8,2,Good
ACC_CUST00643,CUST00643,5,3,20,2,Standard
ACC_CUST00645,CUST00645,3,5,5,4,Good
ACC_CUST00646,CUST00646,5,6,18,7,Standard
ACC_CUST00647,CUST00647,0,6,2,3,Good
ACC_CUST00648,CUST00648,3,5,5,3,Good
ACC_CUST00649,CUST00649,7,5,17,6,Standard
ACC_CUST00650,CUST00650,9,8,25,6,Bad
ACC_CUST00651,CUST00651,4,6,10,3,Standard
ACC_CUST00652,CUST00652,9,5,17,5,Bad
ACC_CUST00654,CUST00654,2,5,4,3,Good
ACC_CUST00655,CUST00655,4,6,1,4,Good
ACC_CUST00656,CUST00656,4,3,15,1,Standard
ACC_CUST00657,CUST00657,5,4,11,2,Good
ACC_CUST00658,CUST00658,5,8,19,7,Standard
ACC_CUST00659,CUST00659,1,1,7,4,Good
ACC_CUST00660,CUST00660,4,5,28,3,Standard
ACC_CUST00661,CUST00661,9,6,26,5,Bad
ACC_CUST00662,CUST00662,4,7,1,1,Good
ACC_CUST00663,CUST00663,4,7,8,5,Standard
ACC_CUST00664,CUST00664,1,4,7,2,Good
ACC_CUST00665,CUST00665,5,6,4,4,Good
ACC_CUST00666,CUST00666,0,4,11,1,Good
ACC_CUST00667,CUST00667,7,6,21,6,Bad
ACC_CUST00668,CUST00668,6,4,11,3,Standard
ACC_CUST00669,CUST00669,6,6,15,3,Standard
ACC_CUST00670,CUST00670,7,4,15,2,Standard
ACC_CUST00671,CUST00671,7,5,11,0,Standard
ACC_CUST00672,CUST00672,6,4,7,0,Standard
ACC_CUST00673,CUST00673,1,3,11,1,Good
ACC_CUST00674,CUST00674,0,5,3,1,Good
ACC_CUST00675,CUST00675,6,3,4,1,Standard
ACC_CUST00676,CUST00676,3,9,21,5,Standard
ACC_CUST00677,CUST00677,9,9,28,9,Bad
ACC_CUST00678,CUST00678,8,7,18,6,Standard
ACC_CUST00679,CUST00679,9,5,25,9,Bad
ACC_CUST00680,CUST00680,6,3,6,0,Standard
ACC_CUST00681,CUST00681,5,5,16,5,Standard
ACC_CUST00682,CUST00682,8,6,8,0,Good
ACC_CUST00683,CUST00683,8,3,5,3,Standard
ACC_CUST00684,CUST00684,5,7,1,0,Good
ACC_CUST00685,CUST00685,3,7,14,2,Standard
ACC_CUST00686,CUST00686,1,4,1,2,Good
ACC_CUST00687,CUST00687,2,4,10,0,Good
ACC_CUST00688,CUST00688,4,3,15,0,Standard
ACC_CUST00689,CUST00689,10,9,20,6,Bad
ACC_CUST00690,CUST00690,3,4,6,4,Standard
ACC_CUST00691,CUST00691,6,7,19,0,Standard
ACC_CUST00692,CUST00692,4,5,6,2,Good
ACC_CUST00693,CUST00693,3,3,7,3,Good
ACC_CUST00695,CUST00695,10,10,15,7,Bad
ACC_CUST00696,CUST00696,9,6,18,6,Bad
ACC_CUST00697,CUST00697,4,3,7,2,Good
ACC_CUST00698,CUST00698,5,1,2,4,Good
ACC_CUST00699,CUST00699,4,4,16,4,Standard
ACC_CUST00700,CUST00700,6,5,16,3,Standard
ACC_CUST00701,CUST00701,8,10,32,7,Bad
ACC_CUST00702,CUST00702,6,5,9,1,Standard
ACC_CUST00703,CUST00703,7,7,20,1,Standard
ACC_CUST00704,CUST00704,8,6,13,3,Standard
ACC_CUST00705,CUST00705,1,4,11,2,Good
ACC_CUST00706,CUST00706,3,6,5,4,Good
ACC_CUST00707,CUST00707,9,7,28,6,Standard
ACC_CUST00708,CUST00708,4,3,8,2,Standard
ACC_CUST00709,CUST00709,8,8,25,7,Bad
ACC_CUST00710,CUST00710,4,7,12,2,Standard
ACC_CUST00712,CUST00712,6,4,5,2,Good
ACC_CUST00713,CUST00713,0,5,3,1,Good
ACC_CUST00714,CUST00714,9,6,28,7,Bad
ACC_CUST00715,CUST00715,3,1,7,4,Good
ACC_CUST00716,CUST00716,8,7,5,4,Standard
ACC_CUST00717,CUST00717,3,1,4,4,Good
ACC_CUST00718,CUST00718,5,7,18,4,Standard
ACC_CUST00719,CUST00719,0,1,2,2,Good
ACC_CUST00720,CUST00720,8,7,17,4,Standard
ACC_CUST00721,CUST00721,7,5,14,2,Standard
ACC_CUST00722,CUST00722,0,4,8,0,Good
ACC_CUST00723,CUST00723,4,3,18,1,Standard
ACC_CUST00724,CUST00724,8,7,18,4,Standard
ACC_CUST00725,CUST00725,6,5,6,3,Standard
ACC_CUST00726,CUST00726,2,4,8,0,Good
ACC_CUST00727,CUST00727,6,9,33,6,Bad
ACC_CUST00728,CUST00728,7,9,20,6,Bad
ACC_CUST00729,CUST00729,9,8,29,6,Standard
ACC_CUST00730,CUST00730,1,3,6,1,Good
ACC_CUST00731,CUST00731,10,6,15,6,Bad
ACC_CUST00733,CUST00733,3,5,33,5,Standard
ACC_CUST00734,CUST00734,4,4,7,0,Good
ACC_CUST00735,CUST00735,5,3,12,4,Good
ACC_CUST00736,CUST00736,5,3,1,2,Good
ACC_CUST00737,CUST00737,3,6,1,2,Good
ACC_CUST00738,CUST00738,8,7,22,4,Standard
ACC_CUST00739,CUST00739,4,3,9,1,Good
ACC_CUST00740,CUST00740,6,6,26,9,Bad
ACC_CUST00741,CUST00741,6,9,22,2,Standard
ACC_CUST00743,CUST00743,3,2,11,1,Good
ACC_CUST00744,CUST00744,1,3,9,1,Good
ACC_CUST00745,CUST00745,5,4,2,2,Good
ACC_CUST00746,CUST00746,7,8,32,8,Bad
ACC_CUST00747,CUST00747,5,6,20,1,Standard
ACC_CUST00748,CUST00748,7,7,26,6,Bad
ACC_CUST00749,CUST00749,7,7,13,5,Standard
ACC_CUST00750,CUST00750,3,5,7,2,Standard
ACC_CUST00751,CUST00751,3,5,2,2,Good
ACC_CUST00752,CUST00752,8,6,25,8,Bad
ACC_CUST00753,CUST00753,8,5,12,6,Standard
ACC_CUST00754,CUST00754,6,10,31,7,Bad
ACC_CUST00755,CUST00755,0,3,8,0,Good
ACC_CUST00756,CUST00756,3,7,7,0,Good
ACC_CUST00757,CUST00757,2,5,3,3,Good
ACC_CUST00758,CUST00758,3,3,9,1,Good
ACC_CUST00759,CUST00759,5,7,15,0,Standard
ACC_CUST00760,CUST00760,7,7,8,2,Standard
ACC_CUST00761,CUST00761,5,7,16,0,Standard
ACC_CUST00762,CUST00762,10,8,28,6,Bad
ACC_CUST00763,CUST00763,0,4,12,4,Good
ACC_CUST00764,CUST00764,3,7,8,4,Standard
ACC_CUST00765,CUST00765,8,5,18,1,Standard
ACC_CUST00766,CUST00766,3,3,20,3,Standard
ACC_CUST00767,CUST00767,2,7,10,1,Good
ACC_CUST00768,CUST00768,8,5,6,4,Standard
ACC_CUST00769,CUST00769,10,6,20,5,Standard
ACC_CUST00772,CUST00772,6,3,6,0,Good
ACC_CUST00773,CUST00773,7,3,6,7,Standard
ACC_CUST00774,CUST00774,6,7,20,4,Standard
ACC_CUST00775,CUST00775,7,3,12,1,Standard
ACC_CUST00776,CUST00776,4,3,8,3,Standard
ACC_CUST00777,CUST00777,5,6,12,0,Good
ACC_CUST00778,CUST00778,5,6,16,2,Standard
ACC_CUST00779,CUST00779,8,6,34,9,Bad
ACC_CUST00780,CUST00780,10,5,22,4,Bad
ACC_CUST00781,CUST00781,7,6,32,6,Bad
ACC_CUST00782,CUST00782,3,7,6,1,Good
ACC_CUST00783,CUST00783,7,3,7,2,Standard
ACC_CUST00784,CUST00784,5,5,3,3,Good
ACC_CUST00785,CUST00785,1,6,1,1,Good
ACC_CUST00786,CUST00786,3,5,1,4,Good
ACC_CUST00787,CUST00787,2,6,2,3,Good
ACC_CUST00788,CUST00788,4,10,17,2,Standard
ACC_CUST00789,CUST00789,5,6,9,2,Good
ACC_CUST00790,CUST00790,7,7,18,4,Standard
ACC_CUST00791,CUST00791,5,2,12,1,Good
ACC_CUST00792,CUST00792,9,5,25,7,Standard
ACC_CUST00793,CUST00793,9,7,25,6,Standard
ACC_CUST00794,CUST00794,9,9,30,9,Bad
ACC_CUST00795,CUST00795,5,3,1,0,Good
ACC_CUST00796,CUST00796,7,5,27,4,Bad
ACC_CUST00797,CUST00797,4,4,18,7,Standard
ACC_CUST00798,CUST00798,1,5,8,0,Good
ACC_CUST00800,CUST00800,5,5,11,4,Good
ACC_CUST00801,CUST00801,5,3,15,6,Standard
ACC_CUST00802,CUST00802,5,7,10,2,Standard
ACC_CUST00803,CUST00803,4,5,4,2,Good
ACC_CUST00804,CUST00804,2,6,2,4,Good
ACC_CUST00805,CUST00805,5,4,2,4,Good
ACC_CUST00806,CUST00806,7,6,15,7,Bad
ACC_CUST00807,CUST00807,4,4,3,0,Good
ACC_CUST00808,CUST00808,8,7,32,5,Bad
ACC_CUST00810,CUST00810,6,9,24,6,Bad
ACC_CUST00811,CUST00811,10,10,17,6,Bad
ACC_CUST00812,CUST00812,8,5,14,3,Standard
ACC_CUST00813,CUST00813,8,9,21,6,Standard
ACC_CUST00815,CUST00815,5,6,14,0,Standard
ACC_CUST00816,CUST00816,0,4,7,2,Good
ACC_CUST00817,CUST00817,6,8,31,7,Bad
ACC_CUST00818,CUST00818,8,9,27,7,Bad
ACC_CUST00819,CUST00819,8,3,13,2,Standard
ACC_CUST00820,CUST00820,0,5,11,4,Good
ACC_CUST00821,CUST00821,5,3,20,3,Standard
ACC_CUST00822,CUST00822,0,4,12,3,Good
ACC_CUST00823,CUST00823,4,7,2,1,Standard
ACC_CUST00824,CUST00824,8,10,27,2,Bad
ACC_CUST00825,CUST00825,5,5,25,7,Standard
ACC_CUST00826,CUST00826,6,5,18,0,Standard
ACC_CUST00827,CUST00827,4,4,2,4,Good
ACC_CUST00828,CUST00828,10,8,16,8,Bad
ACC_CUST00829,CUST00829,8,7,20,5,Bad
ACC_CUST00830,CUST00830,6,7,8,3,Standard
ACC_CUST00831,CUST00831,9,9,33,3,Standard
ACC_CUST00832,CUST00832,4,4,17,2,Standard
ACC_CUST00833,CUST00833,6,3,10,3,Standard
ACC_CUST00834,CUST00834,8,8,34,4,Standard
ACC_CUST00835,CUST00835,9,5,15,9,Bad
ACC_CUST00836,CUST00836,6,6,19,2,Standard
ACC_CUST00837,CUST00837,5,6,11,4,Good
ACC_CUST00838,CUST00838,8,3,8,3,Standard
ACC_CUST00839,CUST00839,8,5,17,3,Bad
ACC_CUST00840,CUST00840,10,7,18,8,Bad
ACC_CUST00841,CUST00841,4,7,17,1,Standard
ACC_CUST00842,CUST00842,6,7,6,2,Standard
ACC_CUST00843,CUST00843,7,8,30,3,Bad
ACC_CUST00844,CUST00844,7,6,18,3,Standard
ACC_CUST00845,CUST00845,5,6,9,0,Standard
ACC_CUST00846,CUST00846,2,5,10,3,Good
ACC_CUST00847,CUST00847,7,6,18,3,Standard
ACC_CUST00848,CUST00848,7,4,8,3,Standard
ACC_CUST00849,CUST00849,1,3,7,4,Good
ACC_CUST00851,CUST00851,3,7,3,2,Good
ACC_CUST00852,CUST00852,3,6,5,1,Standard
ACC_CUST00855,CUST00855,8,5,5,0,Good
ACC_CUST00856,CUST00856,3,3,15,1,Standard
ACC_CUST00857,CUST00857,10,8,31,5,Bad
ACC_CUST00858,CUST00858,0,4,1,2,Good
ACC_CUST00860,CUST00860,8,7,16,5,Standard
ACC_CUST00861,CUST00861,7,6,4,0,Good
ACC_CUST00862,CUST00862,5,4,16,2,Standard
ACC_CUST00863,CUST00863,5,6,5,0,Standard
ACC_CUST00864,CUST00864,5,3,20,4,Standard
ACC_CUST00865,CUST00865,8,8,27,7,Bad
ACC_CUST00866,CUST00866,3,4,1,0,Good
ACC_CUST00867,CUST00867,6,10,32,5,Bad
ACC_CUST00868,CUST00868,7,5,28,6,Bad
ACC_CUST00869,CUST00869,10,7,27,8,Bad
ACC_CUST00870,CUST00870,8,4,16,5,Standard
ACC_CUST00871,CUST00871,8,3,15,4,Standard
ACC_CUST00872,CUST00872,7,6,15,2,Standard
ACC_CUST00873,CUST00873,8,3,30,3,Standard
ACC_CUST00874,CUST00874,0,6,5,2,Good
ACC_CUST00875,CUST00875,6,6,14,4,Standard
ACC_CUST00876,CUST00876,5,4,8,2,Standard
ACC_CUST00877,CUST00877,3,5,1,0,Good
ACC_CUST00878,CUST00878,4,3,19,0,Standard
ACC_CUST00879,CUST00879,2,2,1,3,Good
ACC_CUST00880,CUST00880,9,8,15,8,Bad
ACC_CUST00881,CUST00881,6,5,7,3,Standard
ACC_CUST00883,CUST00883,6,6,14,7,Standard
ACC_CUST00884,CUST00884,5,6,11,0,Standard
ACC_CUST00885,CUST00885,6,6,20,3,Standard
ACC_CUST00886,CUST00886,3,7,5,4,Good
ACC_CUST00888,CUST00888,9,5,18,3,Bad
ACC_CUST00889,CUST00889,0,7,12,2,Good
ACC_CUST00890,CUST00890,6,8,18,4,Standard
ACC_CUST00891,CUST00891,9,5,17,7,Bad
ACC_CUST00892,CUST00892,6,10,23,4,Standard
ACC_CUST00893,CUST00893,8,5,20,7,Bad
ACC_CUST00894,CUST00894,2,5,8,4,Good
ACC_CUST00895,CUST00895,7,6,7,7,Standard
ACC_CUST00896,CUST00896,0,5,5,2,Good
ACC_CUST00897,CUST00897,10,6,34,8,Bad
ACC_CUST00898,CUST00898,3,4,5,2,Standard
ACC_CUST00899,CUST00899,0,1,1,2,Good
ACC_CUST00900,CUST00900,9,10,32,4,Standard
ACC_CUST00901,CUST00901,8,3,1,4,Good
ACC_CUST00902,CUST00902,1,3,9,2,Good
ACC_CUST00903,CUST00903,5,5,16,4,Standard
ACC_CUST00904,CUST00904,9,9,16,3,Bad
ACC_CUST00905,CUST00905,10,8,23,6,Standard
ACC_CUST00906,CUST00906,6,4,6,7,Standard
ACC_CUST00907,CUST00907,3,5,30,4,Standard
ACC_CUST00908,CUST00908,6,5,34,9,Bad
ACC_CUST00910,CUST00910,3,4,4,0,Standard
ACC_CUST00911,CUST00911,3,8,22,2,Standard
ACC_CUST00912,CUST00912,8,4,9,4,Standard
ACC_CUST00913,CUST00913,8,5,26,3,Standard
ACC_CUST00914,CUST00914,4,6,6,1,Good
ACC_CUST00915,CUST00915,5,3,21,4,Standard
ACC_CUST00916,CUST00916,7,5,20,6,Bad
ACC_CUST00917,CUST00917,9,8,26,7,Bad
ACC_CUST00918,CUST00918,8,5,16,9,Bad
ACC_CUST00919,CUST00919,8,3,18,2,Standard
ACC_CUST00920,CUST00920,9,8,21,2,Bad
ACC_CUST00921,CUST00921,0,4,3,1,Good
ACC_CUST00922,CUST00922,6,6,11,4,Standard
ACC_CUST00923,CUST00923,7,7,17,8,Bad
ACC_CUST00924,CUST00924,7,3,10,4,Standard
ACC_CUST00925,CUST00925,7,6,8,7,Standard
ACC_CUST00926,CUST00926,1,6,12,1,Good
ACC_CUST00927,CUST00927,3,7,3,3,Good
ACC_CUST00928,CUST00928,7,5,16,7,Bad
ACC_CUST00929,CUST00929,4,4,4,3,Good
ACC_CUST00930,CUST00930,5,3,18,6,Standard
ACC_CUST00931,CUST00931,7,5,32,2,Bad
ACC_CUST00932,CUST00932,6,4,12,4,Standard
ACC_CUST00933,CUST00933,7,5,8,4,Standard
ACC_CUST00934,CUST00934,5,6,15,3,Standard
ACC_CUST00935,CUST00935,4,3,3,0,Good
ACC_CUST00936,CUST00936,3,5,20,5,Standard
ACC_CUST00937,CUST00937,4,3,7,3,Standard
ACC_CUST00938,CUST00938,5,1,1,4,Good
ACC_CUST00939,CUST00939,4,4,6,3,Good
ACC_CUST00940,CUST00940,5,5,7,0,Good
ACC_CUST00941,CUST00941,8,5,17,3,Standard
ACC_CUST00942,CUST00942,1,5,6,2,Good
ACC_CUST00943,CUST00943,4,4,15,1,Standard
ACC_CUST00944,CUST00944,9,7,31,5,Bad
ACC_CUST00945,CUST00945,8,5,15,3,Standard
ACC_CUST00947,CUST00947,3,6,10,2,Standard
ACC_CUST00948,CUST00948,7,6,7,5,Standard
ACC_CUST00949,CUST00949,10,7,29,8,Bad
ACC_CUST00950,CUST00950,6,10,19,7,Bad
ACC_CUST00951,CUST00951,1,5,4,2,Good
ACC_CUST00952,CUST00952,3,5,10,2,Standard
ACC_CUST00953,CUST00953,2,5,9,4,Good
ACC_CUST00954,CUST00954,8,3,6,7,Standard
ACC_CUST00955,CUST00955,10,7,24,9,Bad
ACC_CUST00956,CUST00956,4,4,12,1,Good
ACC_CUST00957,CUST00957,3,4,19,4,Standard
ACC_CUST00958,CUST00958,6,7,6,3,Standard
ACC_CUST00959,CUST00959,6,8,30,5,Bad
ACC_CUST00960,CUST00960,5,7,9,3,Standard
ACC_CUST00961,CUST00961,8,6,24,5,Bad
ACC_CUST00962,CUST00962,3,6,6,1,Good
ACC_CUST00963,CUST00963,7,7,25,6,Bad
ACC_CUST00964,CUST00964,2,7,7,2,Good
ACC_CUST00965,CUST00965,7,5,19,4,Standard
ACC_CUST00966,CUST00966,8,6,16,3,Standard
ACC_CUST00967,CUST00967,8,8,18,9,Bad
ACC_CUST00968,CUST00968,5,7,3,1,Good
ACC_CUST00969,CUST00969,8,7,23,9,Bad
ACC_CUST00970,CUST00970,8,7,24,9,Bad
ACC_CUST00972,CUST00972,5,5,8,3,Standard
ACC_CUST00973,CUST00973,0,4,11,0,Good
ACC_CUST00974,CUST00974,5,6,8,2,Good
ACC_CUST00976,CUST00976,10,9,27,8,Bad
ACC_CUST00979,CUST00979,3,3,18,0,Standard
ACC_CUST00980,CUST00980,8,6,14,5,Standard
ACC_CUST00981,CUST00981,6,3,17,1,Standard
ACC_CUST00982,CUST00982,7,6,17,2,Standard
ACC_CUST00983,CUST00983,7,5,17,2,Standard
ACC_CUST00984,CUST00984,3,5,8,0,Good
ACC_CUST00985,CUST00985,5,7,17,4,Standard
ACC_CUST00986,CUST00986,7,9,26,9,Bad
ACC_CUST00987,CUST00987,3,7,6,1,Good
ACC_CUST00988,CUST00988,5,7,7,0,Standard
ACC_CUST00989,CUST00989,7,3,16,3,Standard
ACC_CUST00990,CUST00990,9,10,29,6,Standard
ACC_CUST00991,CUST00991,0,3,9,4,Good
ACC_CUST00992,CUST00992,4,6,21,2,Standard
ACC_CUST00993,CUST00993,6,5,15,2,Standard
ACC_CUST00994,CUST00994,10,7,33,7,Standard
ACC_CUST00996,CUST00996,4,5,5,3,Standard
ACC_CUST00997,CUST00997,1,3,12,3,Good
ACC_CUST00998,CUST00998,6,6,22,2,Bad
ACC_CUST00999,CUST00999,3,7,15,4,Standard
ACC_CUST01000,CUST01000,5,3,7,4,Good
ACC_CUST01001,CUST01001,0,7,8,2,Good
ACC_CUST01002,CUST01002,6,4,7,3,Standard
ACC_CUST01003,CUST01003,8,9,30,6,Bad
ACC_CUST01004,CUST01004,7,8,18,7,Bad
ACC_CUST01005,CUST01005,6,5,8,2,Standard
ACC_CUST01006,CUST01006,7,7,24,7,Standard
ACC_CUST01007,CUST01007,7,9,16,4,Bad
ACC_CUST01008,CUST01008,6,7,17,2,Standard
ACC_CUST01009,CUST01009,6,3,22,2,Standard
ACC_CUST01010,CUST01010,3,5,4,4,Good
ACC_CUST01011,CUST01011,0,2,7,1,Good
ACC_CUST01012,CUST01012,7,6,16,0,Standard
ACC_CUST01013,CUST01013,9,10,18,2,Standard
ACC_CUST01014,CUST01014,4,2,4,0,Good
ACC_CUST01015,CUST01015,5,3,13,3,Standard
ACC_CUST01016,CUST01016,7,7,21,9,Bad
ACC_CUST01017,CUST01017,6,5,7,4,Standard
ACC_CUST01018,CUST01018,5,3,4,0,Good
ACC_CUST01020,CUST01020,8,8,29,5,Bad
ACC_CUST01021,CUST01021,6,5,33,7,Bad
ACC_CUST01022,CUST01022,0,5,1,1,Good
ACC_CUST01023,CUST01023,9,10,24,7,Bad
ACC_CUST01024,CUST01024,7,9,22,5,Bad
ACC_CUST01025,CUST01025,7,6,16,4,Standard
ACC_CUST01026,CUST01026,10,8,23,3,Bad
ACC_CUST01027,CUST01027,7,5,6,1,Standard
ACC_CUST01028,CUST01028,5,10,16,3,Standard
ACC_CUST01029,CUST01029,6,3,11,4,Standard
ACC_CUST01030,CUST01030,3,5,9,2,Standard
ACC_CUST01031,CUST01031,5,7,5,4,Good
ACC_CUST01032,CUST01032,7,9,33,8,Bad
ACC_CUST01033,CUST01033,3,3,20,6,Standard
ACC_CUST01034,CUST01034,5,6,10,4,Standard
ACC_CUST01035,CUST01035,8,6,22,2,Bad
ACC_CUST01036,CUST01036,6,7,6,0,Good
ACC_CUST01037,CUST01037,4,4,5,3,Good
ACC_CUST01038,CUST01038,8,3,7,1,Good
ACC_CUST01039,CUST01039,4,5,4,2,Good
ACC_CUST01040,CUST01040,6,3,9,4,Standard
ACC_CUST01041,CUST01041,4,6,10,2,Standard
ACC_CUST01042,CUST01042,10,8,27,5,Bad
ACC_CUST01043,CUST01043,4,4,4,2,Good
ACC_CUST01044,CUST01044,5,6,17,0,Standard
ACC_CUST01045,CUST01045,7,7,17,4,Standard
ACC_CUST01046,CUST01046,5,7,20,1,Standard
ACC_CUST01047,CUST01047,0,5,11,1,Good
ACC_CUST01048,CUST01048,3,4,7,2,Standard
ACC_CUST01049,CUST01049,4,7,13,3,Standard
ACC_CUST01050,CUST01050,4,3,13,3,Standard
ACC_CUST01051,CUST01051,3,4,9,0,Standard
ACC_CUST01052,CUST01052,8,7,9,3,Standard
ACC_CUST01053,CUST01053,4,6,6,3,Good
ACC_CUST01054,CUST01054,3,5,5,1,Good
ACC_CUST01055,CUST01055,7,6,18,3,Standard
ACC_CUST01056,CUST01056,3,3,10,2,Standard
ACC_CUST01057,CUST01057,8,7,10,0,Standard
ACC_CUST01058,CUST01058,8,3,7,1,Standard
ACC_CUST01059,CUST01059,3,5,23,4,Standard
ACC_CUST01060,CUST01060,7,10,28,7,Bad
ACC_CUST01061,CUST01061,5,6,21,3,Standard
ACC_CUST01062,CUST01062,4,7,5,3,Standard
ACC_CUST01063,CUST01063,6,3,13,6,Standard
ACC_CUST01064,CUST01064,2,1,11,0,Good
ACC_CUST01065,CUST01065,0,5,2,4,Good
ACC_CUST01066,CUST01066,7,10,29,4,Standard
ACC_CUST01067,CUST01067,7,5,5,4,Standard
ACC_CUST01068,CUST01068,7,5,5,7,Standard
ACC_CUST01069,CUST01069,8,3,16,3,Standard
ACC_CUST01070,CUST01070,10,8,30,6,Bad
